ndcg@1>=0.00,ndcg@1>=0.60,ndcg@1>=0.80,ndcg@1>=1.00,relevance,objective,x
1.999454160389512,1.999454160389512,1.999454160389512,1.999454160389512,1.9994541603895115,1.9994541603895115,1
3.9978982734662813,3.9978982734662813,3.9978982734662813,3.9978982734662813,3.9989225565407,3.9978451130813992,2
5.995201484222676,5.995201484222676,5.995201484222676,5.995201484222676,5.9983827746125975,5.9951483238377925,3
7.991491606660223,7.991491606660223,7.991491606660223,7.991491606660223,7.9978596115688285,7.9914384462753425,4
9.98672847378928,9.98672847378928,9.98672847378928,9.98672847378928,9.997335062680884,9.986675313404398,5
11.98084024280124,11.98084024280124,11.98084024280124,11.98084024280124,11.996797847069395,11.980787082416365,6
13.973870686103233,13.973870686103233,13.973870686103233,13.973870686103233,13.996251846523394,13.973762925663753,7
15.965755815742714,15.965755815742714,15.965755815742714,15.965755815742714,15.9957060069129,15.965648055303232,8
17.95673054840119,17.95673054840119,17.95673054840119,17.95673054840119,17.995174403064098,17.956569627576823,9
19.94650713218428,19.94650713218428,19.94650713218428,19.94650713218428,19.994634621136,19.946346211359923,10
21.935386959838876,21.935386959838876,21.935386959838876,21.935386959838876,21.994111458092238,21.935226039014527,11
23.92320383127563,23.92320383127563,23.92320383127563,23.92320383127563,23.99358690920427,23.923042910451265,12
25.909806937530583,25.909806937530583,25.909806937530583,25.909806937530583,25.99304969359278,25.90964601670622,13
27.895267223533963,27.895267223533963,27.895267223533963,27.895267223533963,27.992503693046785,27.895051702655,14
29.87958332242342,29.87958332242342,29.87958332242342,29.87958332242342,29.991957853436297,29.87936780154446,15
31.863088674663604,31.863088674663604,31.863088674663604,31.863088674663604,31.991426249587487,31.862819993399768,16
33.84533863147338,33.84533863147338,33.84533863147338,33.84533863147338,33.990886467659365,33.845069950209535,17
35.82680816434503,35.82680816434503,35.82680816434503,35.82680816434503,35.990363304615634,35.82653948308119,18
